booth-8674972	???極?琿?????嚗銝??
booth-8678280	???極?琿?????嚗銝??
booth-8678361	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8675920	VRChat衣装 動作チェックツール是 Unity Editor 的 VRChat 衣裝動畫檢查工具，非 After Effects 工具
booth-8678491	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8679222	瘨脤??神撟喳????急 MOV嚗EP 蝝?憟?嚗??函? AE 撌亙
booth-8680103	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8680455	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8680574	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8681385	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8681412	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8681965	?嗡??芾摩頠?撠撌亙嚗? AE 撌亙
booth-8682299	OBS嚗??Ｘ??剁???AE ?辣
booth-8682549	OBS嚗??Ｘ??剁???AE ?辣
booth-8682575	???極?琿?????嚗銝??
booth-8682925	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8684379	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8684637	Premiere Pro ?身嚗? AE 撌亙
booth-8685183	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8685469	TRPG嚗??????嚗? AE 撌亙
booth-8686711	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8686731	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8686968	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8688223	???極?琿?????嚗銝??
booth-8688577	???極?琿?????嚗銝??
booth-8688712	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8689439	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8689840	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8690367	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8690377	?嗡??芾摩頠?撠撌亙嚗? AE 撌亙
booth-8691043	Premiere Pro ?剁???AE 撌亙
booth-8691148	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8691667	Premiere Pro 璅⊥嚗ogrt嚗???AE 撌亙
booth-8692555	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8692703	???極?琿?????嚗銝??
booth-8693317	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8693318	OBS嚗??Ｘ??剁???AE ?辣
booth-8693330	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8693374	?嗡??芾摩頠?撠撌亙嚗? AE 撌亙
booth-8693458	OBS嚗??Ｘ??剁???AE ?辣
booth-8693882	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8694176	OBS嚗??Ｘ??剁???AE ?辣
booth-8694935	A_Firefly（Adys）官方 BOOTH 商品頁明列 After Effects 2019+、功能與供應狀態，但未提供可佐證的發布或更新日期；依資料規格暫不收錄，取得官方日期證據後重審。
booth-8695731	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8696331	VRChat World Udon ??嚗? After Effects host
booth-8696385	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8696574	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8696818	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8697419	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8698144	3D 蝡?摮 Premiere Pro 蝝?嚗? After Effects 撌亙
booth-8698706	BGM嚗??蝝?嚗? AE 撌亙
booth-8699285	Illustrator 蝝??渡??Ｘ嚗惇?桐?瘚?頛嚗??賡?蝒?
booth-8705398	撣貊摮?蝞∠?撌亙嚗?撌脫?? Project Font Pro?t_TextEdit 蝑???
booth-8664334	????憭?嚗?撌脫?? Fast Bokeh Pro?rossphere Bokeh?CC Bokeh 蝑???
booth-8705527	?餌?蝣?頧嚗?撌脫?? Voronoi Shatter 3?reak It!?hatter 蝑???
booth-8618241	??嚗?????摰??餈唬?頞喃??歇?園???Light Sweep?_Streaks 蝑?蝺極?琿???
booth-8603133	憸冽??箏??怠極?瘀??歇?園???AutoSway?reeze 蝑???
booth-7839641	蝺拙?嚗???脫銝?銝嚗??亥?撌脫?? Flow?ewton?ay Dynamic Color 2 ??
booth-8699457	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8699762	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8701018	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8701080	BGM嚗??蝝?嚗? AE 撌亙
booth-8701591	OBS嚗??Ｘ??剁???AE ?辣
booth-8701682	???極?琿?????嚗銝??
booth-8701956	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8701821	Retro Terminal Chat Widget ??StreamElements嚗BS Browser Source widget嚗? After Effects 撌亙
booth-8702003	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8702049	TRPG嚗??????嚗? AE 撌亙
booth-8702440	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8703129	BGM嚗??蝝?嚗? AE 撌亙
booth-8703303	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8703452	OBS嚗??Ｘ??剁???AE ?辣
booth-8703459	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8704551	???極?琿?????嚗銝??
booth-8704625	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8704564	?縑?駁08.aep ?舐?剔??AEP 璅⊥嚗??函? AE 撌亙
booth-8705410	OBS嚗??Ｘ??剁???AE ?辣
booth-8705578	OBS嚗??Ｘ??剁???AE ?辣
booth-8706159	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8706531	Photoshop嚗llustrator 撠撌亙??PSD 蝝?嚗? AE 撌亙
booth-8706775	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8707437	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8707888	Font Launcher 是 Adobe Photoshop 用字型預設 plugin，非 After Effects 工具
booth-8708652	Photoshop嚗llustrator 撠撌亙??PSD 蝝?嚗? AE 撌亙
booth-8708850	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8708932	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8708974	Photoshop嚗llustrator 撠撌亙??PSD 蝝?嚗? AE 撌亙
booth-8709808	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8710140	???極?琿?????嚗銝??
booth-8710195	敶梁?嚗??湛?璅⊥蝝?嚗? AE 撌亙
booth-8710617	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8710833	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8710966	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8711002	???極?琿?????嚗銝??
booth-8711500	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8711735	BGM嚗??蝝?嚗? AE 撌亙
booth-8711867	???極?琿?????嚗銝??
booth-8712888	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8713781	OBS嚗??Ｘ??剁???AE ?辣
booth-8713782	VRChat嚗nity嚗?D 璅∪???隞塚???AE 撌亙
booth-8716087	Palf Kawaii Bundle ?臬?????憟辣??嚗 Palf 憭??行??函??????祈澈銝誑?游??園?
booth-aegrouppanel	AEGroupPanel（BASH）圖層分組面板，官方頁僅列版本月份、無精確可查證日期
booth-audio-sculptor-kissi	Audio Sculptor（kissi-script）音訊驅動動畫腳本，官方頁無可查證日期
booth-boundary-maker-yukoyk	選択範囲境界メーカー／バウンディングボックス（Yuko Yk）分類為素材（其他）的 ffx 預設包，非腳本或外掛工具
booth-lost-fitlayer	LOST_FitLayer（xuc-los）依選取圖層長度建立新圖層，功能與既有 MatchLayerDuration 高度重疊，且官方頁無可查證日期
booth-numaripto-cep-ai-ae	ヌマリプト Illustrator↔After Effects CEP 向量轉移外掛，官方頁無可查證日期
booth-s0-pathfinderx	S0_PathfinderX（secret0）AE 路徑運算擴充功能，官方頁無可查證日期
booth-smart-anchor-eizoutaku	Smart Anchor（映像オタクのプラグイン屋）遮罩後錨點偵測腳本，官方頁無可查證日期，與 aescripts Structura 的 Smart Anchor 功能同名但不同廠、無關聯
booth-srt-to-mogrt-preflight	SRT to MOGRT Preflight（PanelDock Tools）為付費 Premiere MOGRT 外掛的購買前相容性檢查工具，僅能用內建範例字幕測試、無法處理使用者自己的 SRT，非獨立可用的 AE 工具
boxcam	官方頁標示已停售（discontinued）
boxcam	摰??蝷箏歇?嚗iscontinued嚗?
middle-measure	璆萄??葫??蝵桐葉撌亙
boxer	??歇?詨??園???Box It 擃漲??嚗??箄?撓蝮格?摮?獢?
breakdowns	摰?Ｗ?????舀撖衣?撖阡??隤芣?嚗?閬?銝誑?迂?葫?園?
boxer	功能與已選定收錄的 Box It 高度重複，皆為自動伸縮文字底框
brazu	摰??蝷箇? Copilot?ools?eyframe?arallax ??Presets ??鋆?嚗?閬?銝誑?游??園?
break-it	?箸?渡????AE ?批遣 Shatter?C Pixel Polly 蝑???桅?摨阡?銴?
breeze	摰隤芣???蝔勗遣蝡郭瘚芸??恬?????郭瘚迎??箏?撌亙??銝撩銋誨銵冽批榆??
candlecharts-ae	??????K 蝺?鋆賭?嚗蝙?冽?憓??澆???
carousel-xpress	頛芣??嚗楝敺????賢?撌脫?? Circle Rig Pro 蝑極?琿?摨阡?銴?
centermasks	???桃蔗?蝵桐葉嚗??賜???蝒?隞?”?找?頞?
handycam	?歇?園???Camera 3D Toolkit Pro嚗E 3D RIG 蝑?敶望????嗅極?琿?摨阡?銴?
hyle	摰??蝔勗?芸???AE 隞餃?嚗撩銋雲隞交?蝣箸?餈啣擃??賜???隤芣?
breakdowns	官方產品頁未提供可核實的實際功能說明，依規範不以名稱猜測收錄
brevidy	Premiere Pro 專用社群影片 AI 工具，不支援 After Effects
brevidy	Premiere Pro 撠蝷曄黎敶梁? AI 撌亙嚗??舀 After Effects
buena-depth-cue	套件內代表性工具已拆分收錄於 third-party.jsonl，不新增套裝包條目
buena-depth-cue	憟辣?找誨銵冽批極?瑕歇???園???third-party.jsonl嚗??啣?憟?????
buena-depth-cue-render-only	Buena Depth Cue ??剔???甈?銝?函?憭??Ｗ?
buena-depth-cue-render-only	Buena Depth Cue 的無頭算圖授權，不是獨立外掛產品
burst-box	一次點擊的 burst 動畫素材合集，屬預製動畫包而非通用工具
burst-box	銝甈⊿??? burst ?蝝???嚗惇?ˊ????撌亙
c4d-viewport-colors	Cinema 4D 專用視窗顏色腳本，不支援 After Effects
c4d-viewport-colors	Cinema 4D 撠閬?憿?單嚗??舀 After Effects
c4d2hou	Cinema 4D ??Houdini ???亙極?瘀?銝??After Effects
c4d2hou	Cinema 4D 與 Houdini 的橋接工具，不支援 After Effects
canvas-360pro	官方產品頁未提供可核實的實際功能說明，依規範不以名稱猜測收錄
canvas-360pro	摰?Ｗ?????舀撖衣?撖阡??隤芣?嚗?閬?銝誑?迂?葫?園?
canvas-stk	官方標示已停售
canvas-stk	摰璅內撌脣???
canvasflow-for-davinci-resolve	DaVinci Resolve 撠蝜芰憸冽憭?嚗??舀 After Effects
canvasflow-for-davinci-resolve	DaVinci Resolve 專用繪畫風格外掛，不支援 After Effects
caption-cat-for-davinci-resolve	DaVinci Resolve 專用
caption-cat-for-davinci-resolve	DaVinci Resolve 撠
captionconverter	FxFactory ????蝷箇 macOS standalone app嚗底蝝?host ?? Final Cut Pro嚗? After Effects plugin
captionlab	官方產品頁僅列 Premiere Pro，且目前標示 No Longer Available，不支援 After Effects
cartoon-bubble	Photoshop ?具??押?扎嚗? AE host嚗??芣??
mate-for-premiere	Premiere Pro 撠嚗???After Effects 撌亙
cauldron	???Ｗ??? Manuscript ?辣?芸? Premiere Pro 2020+嚗??賣?寞活?Ｙ? sequences嚗???After Effects host 霅?嚗?撠?璅??仿?
cavalry-asset-library	Cavalry 專用資產庫工具，不支援 After Effects
cavalry-asset-library	Cavalry 撠鞈摨怠極?瘀?銝??After Effects
cavalry-importer	官方標示已停售
cavalry-importer	摰璅內撌脣???
celwizard-frame-by-frame-library	320 憭??????澈嚗惇蝝???撌亙
celwizard-frame-by-frame-library	320 多個逐格動畫元素的素材庫，屬素材包而非工具
centrum	官方標示已停售
centrum	摰璅內撌脣???
chain-and-sprockets	摰璅內撌脣???
characteristic	摰璅內撌脣??殷?銝血遣霅唳??Font Manager
chain-and-sprockets	官方標示已停售
chameleon	官方產品頁明確標示 discontinued／No Longer Available，屬已停售工具
chameleon	摰?Ｗ???蝣箸?蝷?discontinued嚗o Longer Available嚗惇撌脣??桀極??
ae-benchmark	摰?Ｗ?????舀撖衣?撖阡??隤芣?嚗?閬?銝誑?迂?葫?園?
change-it-for-premiere-pro	Premiere Pro 專用
change-it-for-premiere-pro	Premiere Pro 撠
characteristic	官方標示已停售，並建議改用 Font Manager
chat-video-pro	官方產品頁未提供可核實的實際功能說明，依規範不以名稱猜測收錄
chat-video-pro	摰?Ｗ?????舀撖衣?撖阡??隤芣?嚗?閬?銝誑?迂?葫?園?
chromadrift-for-davinci-resolve	DaVinci Resolve 專用 DCTL，不支援 After Effects
chromadrift-for-davinci-resolve	DaVinci Resolve 撠 DCTL嚗??舀 After Effects
chromatic-aberration-for-fcpx	Final Cut Pro X 專用外掛，不支援 After Effects
chromatic-aberration-for-fcpx	Final Cut Pro X 撠憭?嚗??舀 After Effects
chrome-bar-wipes	Final Cut Pro X 專用轉場，不支援 After Effects
chrome-bar-wipes	Final Cut Pro X 撠頧嚗??舀 After Effects
chrome-rings-3d	Final Cut Pro X 專用轉場，不支援 After Effects
chrome-rings-3d	Final Cut Pro X 撠頧嚗??舀 After Effects
chubs	?桐???摮?蝝?嚗??舫 AE 憭???砍極??
chump-nft-engine	??潛??NFT ????metadata嚗??賡??澆??曆?????AE 撌乩?瘚?瘙?
cinebrush-for-davinci-resolve	DaVinci Resolve 撠蝜芰憸冽憭?嚗??舀 After Effects
chubs	單一動態字型素材，不是通用 AE 外掛或腳本工具
chump-nft-engine	僅用於產生 NFT 圖像與 metadata，功能過於小眾且非一般 AE 工作流需求
ci-master-thumbnailer	?歇?園???Batch Shot ?寞活?Ｙ??????葬???賡?摨阡?銴?
ci-move-anchor	?歇?園???Move Anchor Point ?券???雿??賡?摨阡?銴?
coco-color-coworker	摰??蝔梯敶拙??蝻箔?頞喃誑皞Ⅱ?膩撖阡???牧??
command-frame	?歇?園???FX Console?each Pro?Bar 蝑隞斗?撠?敹急?Ｘ擃漲??
cinebrush-for-davinci-resolve	DaVinci Resolve 專用繪畫風格外掛，不支援 After Effects
cineflare-cinetext	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects（分類頁列表誤標為支援）
cineflare-detailer	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cineflare-horizon-fixer	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cineflare-living-titles	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cineflare-objectanimator	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cineflare-smarttools	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cineflare-vestige	FxFactory CineFlare 系列：官方頁 Works in 僅列 Final Cut Pro，不支援 After Effects
cinema-4d-shortcut-icons	Cinema 4D ??Stream Deck嚗oupedeck ?內蝝???銝??After Effects
cinema-4d-shortcut-icons	Cinema 4D 的 Stream Deck／Loupedeck 圖示素材包，不支援 After Effects
cinematch	FilmConvert 官方外掛頁只列 Premiere Pro／Final Cut Pro，未見 After Effects 支援
cinematch	FilmConvert 摰憭????Premiere Pro嚗inal Cut Pro嚗閬?After Effects ?舀
circle-align	已存在 AviUtl Circle Align 同功能條目，不重複新增
circle-align	撌脣???AviUtl Circle Align ???賣??殷?銝?銴憓?
colorful-style-pack-for-animation-composer	摰璅內撌脣??殷?銝惇 Animation Composer 璅??蝝???
colortwist-for-davinci-resolve	DaVinci Resolve 撠 DCTL 憟?嚗??舀 After Effects
circusmonkey	3D ????嚗?撌脫?? TypeMonkey嚗ypeMonkey 3D ??
circusmonkey	3D 動態排版，與已收錄的 TypeMonkey／TypeMonkey 3D 重複
claude-scripter	AI ?單?拇?嚗?撌脫?? AE GPT嚗irAI ??
claude-scripter	AI 腳本助手，與已收錄的 AE GPT／mirAI 重複
clips-exporter	摰?詨捆?批???Premiere Pro嚗??賣??Premiere ??頠貊?畾菟??寞活頛詨嚗蒂??After Effects 撌亙
coati	極小型工具（改空物件的來源尺寸）
coati	璆萄??極?瘀??寧征?拐辣??皞偕撖賂?
coco-color-wheel	屬 Coco Color CoWorker 的免費配套色輪，核心配色管理功能已由 CoWorker 條目涵蓋
coco-color-wheel	撅?Coco Color CoWorker ??鞎駁?憟頛迎??詨??蝞∠??撌脩 CoWorker 璇瘨菔?
color-shift	漸層色彩重映射，與已收錄的 ColorVSN 功能重複
color-shift	瞍詨惜?脣蔗??撠??歇?園???ColorVSN ???
color-wiggle	官方產品索引標示已停售
colorama-browser	官方頁已改為 GradientHub（同一產品頁），GradientHub 已收錄
colorful-style-pack-for-animation-composer	官方標示已停售，且屬 Animation Composer 樣式素材包
colorswap	憿???踵?嚗?撌脫?? ColorFlow嚗olor Llama ??
colorswap	顏色搜尋替換，與已收錄的 ColorFlow／Color Llama 重複
colortwist-for-davinci-resolve	DaVinci Resolve 專用 DCTL 套裝，不支援 After Effects
colume	與已收錄的 Light Volume 同廠同類（3D 燈光渲染），功能重複
comp-replicator	CSV ?寞活????嚗?撌脫?? Universal Template AutoFill ??
comp-replicator	CSV 批次生成合成，與已收錄的 Universal Template AutoFill 重複
comp-setting-tool	查無明確官方產品頁（非 aescripts 上架），且為極小型工具
composite-brush-unreal	官方標示已停售
composite-brush-unreal	摰璅內撌脣???
compositioneer-dctl	DaVinci Resolve Studio 撠瑽? DCTL嚗??舀 After Effects
compositioneer-dctl	DaVinci Resolve Studio 專用構圖 DCTL，不支援 After Effects
compression-typeface	?桐???摮?蝝?嚗??舫 AE 憭???砍極??
concept-buddy	摰璅內撌脣???
contextlab	摰隤芣??迂敶梁??芾摩撌亙嚗?Ⅱ璅內?舀 After Effects嚗銝??
corridorkey-by-blace-ai	撌脫? CorridorKey嚗????啣??啁???????
create-duplicator-sequence-for-cavalry	Cavalry 撠??摨?撌亙嚗??舀 After Effects
compression-typeface	單一動態字型素材，不是通用 AE 外掛或腳本工具
compsfromspreadsheet	試算表批量生成版本，與已收錄的 Universal Template AutoFill 重複
compsfromspreadsheet	閰衣?銵冽?????穿??歇?園???Universal Template AutoFill ??
concept-buddy	官方標示已停售
conform-studio	?歇?園???AEPipeline 蝑?VFX ??????瘚??芸??極?琿?摨阡?銴?
create-pivotal-null	?歇?園???Power Null嚗ove Anchor Point 撱箇??批 Null ??蝝矽?渡??摨阡?銴?
deepclear	?歇?園???Neural Enhancement Suite嚗learPlus 敶梁?憓撥???芾?撠??孵??擃漲??
connect-layers-pro	是已收錄的 Connect Layers 的新版本，非另一產品
contextlab	官方說明僅稱影片剪輯工具，未明確標示支援 After Effects，暫不收錄
control-groups	?惜蝢斤??蝐歹??歇?園???Free Compose嚗orkflower ??
control-groups	圖層群組與書籤，與已收錄的 Free Compose／Workflower 重複
control-suite	官方頁無任何功能說明
control-suite	摰?隞颱??隤芣?
copy-pasta	摰??璇隤芣?撌脫?蝷箏??殷?銝嚗??園? discontinued ?Ｗ?
copy-paste-mattes	摰??璇隤芣?撌脫?蝷箏??殷?銝嚗??園? discontinued ?Ｗ?
corner-cutters	摰??璇隤芣?撌脫?蝷箏??殷?銝嚗??園? discontinued ?Ｗ?
corridorkey-by-blace-ai	已收錄為 CorridorKey，不重複新增新版商品頁條目
create-duplicator-sequence-for-cavalry	Cavalry 專用動態序列工具，不支援 After Effects
credits-roller	?偏摮?嚗?撌脫?? JustScrollit ??
credits-roller	片尾字幕，與已收錄的 JustScrollit 重複
cropdragon	Premiere Pro 專用裁切工具，不支援 After Effects
cropdragon	Premiere Pro 撠鋆?撌亙嚗??舀 After Effects
crossphere-bokeh-render-only	Crossphere Bokeh ??剔???甈?銝?函?憭??Ｗ?
crossphere-bokeh-render-only	Crossphere Bokeh 的無頭算圖授權，不是獨立外掛產品
crt-for-davinci-resolve	DaVinci Resolve 專用 CRT 外掛，不支援 After Effects
crt-for-davinci-resolve	DaVinci Resolve 撠 CRT 憭?嚗??舀 After Effects
crt-tv-emulator	CRT ?餉?鞈芣??歇?園???CRTX嚗imeMachine ??
crt-tv-emulator	CRT 電視質感與已收錄的 CRTX／TimeMachine 重複
crtx-lite	已收錄 CRTX 完整版，Lite 為同產品簡化版
crtx-lite	撌脫??CRTX 摰??Lite ?箏??Ｗ?蝪∪???
thesaucecode	ASCII ???歇?園???RXXR ??嚗???臬 PNG 摨??????
easify-pro	摰??蝷箇 Premiere Pro ?蝺楊頛臬
custom-buttons-for-c4d	Cinema 4D 專用按鈕工具，不支援 After Effects
custom-buttons-for-c4d	Cinema 4D 撠??撌亙嚗??舀 After Effects
cuttana-illustrator	Illustrator 專用文字切割工具，不支援 After Effects
cuttana-illustrator	Illustrator 撠???撌亙嚗??舀 After Effects
cycore-cc-time-blend	摰??璅內??obsolete嚗歇銝??箇?冽???殷??芯???獢???身頛
cycore-cc-time-blend-fx	摰??璅內??obsolete嚗歇銝??箇?冽???殷??芯???獢???身頛
dagger	???Ｗ????Premiere Pro 2020+嚗??賣??????video嚗udio effects嚗???After Effects host 霅?嚗?撠?璅??仿?
data-damage-animated-typeface	?桐???摮?蝝?嚗??舫 AE 憭???砍極??
data-glitch	撌脫? third-party.jsonl嚗????啣? aescripts 撣?????
data-glitch-render-only	Data Glitch 2 ??剔???甈?銝?函?憭??Ｗ?
data-damage-animated-typeface	單一動態字型素材，不是通用 AE 外掛或腳本工具
data-glitch	已收錄於 third-party.jsonl，不重複新增 aescripts 市集頁版本
data-glitch-render-only	Data Glitch 2 的無頭算圖授權，不是獨立外掛產品
data-storyteller	已收錄於 third-party.jsonl，不重複新增 aescripts 市集頁版本
data-storyteller	撌脫? third-party.jsonl嚗????啣? aescripts 撣?????
davinci-resolve-pro-profiles	DaVinci Resolve ??Stream Deck嚗ouch Portal 閮剖?瑼??內蝝???
davinci-resolve-shortcut-icons	DaVinci Resolve ?翰?瑕?蝷箄?閮剖?瑼???
davinci-resolve-pro-profiles	DaVinci Resolve 的 Stream Deck／Touch Portal 設定檔與圖示素材包
davinci-resolve-shortcut-icons	DaVinci Resolve 的快捷圖示與設定檔素材包
decasteljau-bezier-curve	官方標示已停售
decasteljau-bezier-curve	摰璅內撌脣???
depth-scanner-lite	撌脫???渡? Depth Scanner 2嚗????啣?蝎曄陛??
diffusion-glow-for-davinci-resolve	DaVinci Resolve嚗usion 撠憭?嚗??舀 After Effects
decimalcounter	FxFactory ??????After Effects 雿?蝷?This product is no longer available嚗惇?撌亙
declutter	專案面板整理，與已收錄的 Root／Project Doctor 重複
declutter	撠??Ｘ?渡?嚗?撌脫?? Root嚗roject Doctor ??
decomposetext	文字拆成圖層，與已收錄的 TextExploder 重複
depth-glow	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?
han-motion-type	????身???極?瑟頨?
motion-reaction-2	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?
spectrum	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?
jerrysfx	?單?蝝?摨恬??極?瑟頨?
jerryflow	蝺拙??脩??身嚗?撌脫?? Kease嚗otion Tools Pro ??
depth-glow	查無明確官方產品頁（非 aescripts 上架）
depth-scanner-lite	已收錄完整版 Depth Scanner 2，不重複新增精簡版
diffusion-glow-for-davinci-resolve	DaVinci Resolve／Fusion 專用外掛，不支援 After Effects
digit-fiddler	?詨?閮?剁??歇?園???Number Maker ??
digit-fiddler	數字計數器，與已收錄的 Number Maker 重複
dither-decay	抖色像素效果與已收錄的 RetroDither／Pixel Encoder 重複
dither-for-davinci-resolve	DaVinci Resolve 專用 DCTL，不支援 After Effects
dither-for-davinci-resolve	DaVinci Resolve 撠 DCTL嚗??舀 After Effects
dither-pusher-photoshop-plugin	Photoshop 專用外掛，不支援 After Effects
dither-pusher-photoshop-plugin	Photoshop 撠憭?嚗??舀 After Effects
divide-and-corner	?歇?園???Cut'n'Pack嚗lice It Up ?惜??鞎潛??摨阡?銴?
dupli-kit	?歇?園???Array?Cloner Pro?loners + Effectors 蝑?撅方?敺?鋆賢極?琿?摨阡?銴?
easy-arrows	?歇?園???Align To Path ?耦瘝輯楝敺????賡?摨阡?銴?
easy-rounder	?歇?園???LaPath?mooth Rounder?quare Peg 蝑耦???撌亙擃漲??
dojo-scripting-utility	官方標示已停售
dojo-scripting-utility	摰璅內撌脣???
dojo-text-generator	摰璅內撌脣??殷?銝血遣霅唳??MonkeyWords
dojo-text-generator	官方標示已停售，並建議改用 MonkeyWords
doppler	?? macOS嚗??芸?甇乩葡瘚璅???頠豢?曄???撟喳????潔噸??
dot-pixels	撌脫? third-party.jsonl嚗????啣? aescripts 撣?????
dot-pixels-render-only	Dot Pixels ??剔???甈?銝?函?憭??Ｗ?
doppler	僅限 macOS，且只同步串流音樂與時間軸播放狀態，平台與用途過於侷限
dot-pixels	已收錄於 third-party.jsonl，不重複新增 aescripts 市集頁版本
dot-pixels-render-only	Dot Pixels 的無頭算圖授權，不是獨立外掛產品
drag-zoom-pro-for-adobe-premiere-pro	Premiere Pro 專用版本，不重複收錄
drag-zoom-pro-for-adobe-premiere-pro	Premiere Pro 撠?嚗????園?
dreamferry	Premiere Pro 專用 AI 生成工具，不支援 After Effects
dreamferry	Premiere Pro 撠 AI ??撌亙嚗??舀 After Effects
duckflow	??Windows ?舐?頂蝯梢閮?ducking 撌亙嚗??湔?? AE 撠??唾????
fog	?扼?撣??????質??Ｘ? Fractal Noise 3D?rate's Godrays?_Rays 蝑極?琿?摨阡?銴?
fixel-alce	撅?典?瘥?撘瑞??撌脫?? ContrastUp 擃漲??
duplicate-it	Premiere Pro 專用序列複製工具，不支援 After Effects
duplicate-it	Premiere Pro 撠摨?銴ˊ撌亙嚗??舀 After Effects
dust-transition-for-davinci-resolve	DaVinci Resolve嚗usion 撠蝎?頧嚗??舀 After Effects
dust-transition-for-davinci-resolve	DaVinci Resolve／Fusion 專用粒子轉場，不支援 After Effects
dynamic-line-chart	官方標示已停售，並建議改用 Graph Master
dynamic-line-chart	摰璅內撌脣??殷?銝血遣霅唳??Graph Master
dynamic-textbox	??歇?詨??園???Box It 擃漲??嚗??箄?撓蝮格?摮?獢?
easy-pie-chart	摰璅內撌脣???
easy-slide-show	摰璅內撌脣???
ebberts-zucker-variety-pack	憟???Rubberize It?odeKit?ind?eatnik 蝑撌亙????隡?
ebook-motion-graphics-in-after-effects-that-speaks-to-your-brain	?祥?餃??賂??飛?批捆嚗???AE 憭???砍極??
edgy-style-pack-for-animation-composer	摰璅內撌脣??殷?銝惇 Animation Composer 璅??蝝???
efx-ab-compare	摰??蝷箔??詨捆 CS6 隞乩??嚗歇銝?函隞?AE
dynamic-textbox	功能與已選定收錄的 Box It 高度重複，皆為自動伸縮文字底框
